77993,21,17,7,2018,summer
74542,21,21,7,2018,summer
53655,13,21,7,2018,summer
44285,8,13,7,2018,summer
53077,17,8,7,2018,summer
69755,11,17,7,2018,summer
42990,17,11,7,2018,summer
71046,23,17,7,2018,summer
49221,24,23,7,2018,summer
61547,27,24,7,2018,summer
63480,18,27,7,2018,summer
69497,25,18,7,2018,summer
76277,24,25,7,2018,summer
64462,18,24,8,2018,summer
69705,18,18,8,2018,summer
61958,16,18,8,2018,summer
51200,12,16,8,2018,summer
58381,22,12,8,2018,summer
65677,32,22,8,2018,summer
64346,27,32,8,2018,summer
70573,30,27,8,2018,summer
71942,18,30,8,2018,summer
69599,29,18,8,2018,summer
36607,28,29,8,2018,summer
59835,17,28,8,2018,summer
44251,14,17,8,2018,summer
63686,20,14,8,2018,summer
73112,14,20,8,2018,summer
70806,24,14,8,2018,summer
63303,34,24,8,2018,summer
57278,15,34,8,2018,summer
45870,11,15,8,2018,summer
67565,17,11,8,2018,summer
75184,17,17,8,2018,summer
72602,14,17,8,2018,summer
73828,18,14,8,2018,summer
72880,28,18,8,2018,summer
64685,23,28,8,2018,summer
60953,17,23,8,2018,summer
67622,31,17,8,2018,summer
66609,23,31,8,2018,summer
65887,25,23,8,2018,summer
67877,22,25,8,2018,summer
58894,20,22,8,2018,summer
54323,14,20,9,2018,autumn
60812,13,14,9,2018,autumn
55052,16,13,9,2018,autumn
68628,24,16,9,2018,autumn
74963,24,24,9,2018,autumn
70244,29,24,9,2018,autumn
74582,23,29,9,2018,autumn
58286,13,23,9,2018,autumn
19950,11,13,9,2018,autumn
23944,17,11,9,2018,autumn
66536,25,17,9,2018,autumn
53216,19,25,9,2018,autumn
74038,20,19,9,2018,autumn
74320,19,20,9,2018,autumn
71190,17,19,9,2018,autumn
69526,20,17,9,2018,autumn
71330,14,20,9,2018,autumn
53069,14,14,9,2018,autumn
74360,13,14,9,2018,autumn
76790,13,13,9,2018,autumn
74934,12,13,9,2018,autumn
69130,10,12,9,2018,autumn
55493,13,10,9,2018,autumn
71620,16,13,9,2018,autumn
25421,15,16,9,2018,autumn
67994,15,15,9,2018,autumn
75358,18,15,9,2018,autumn
57215,13,18,9,2018,autumn
69327,14,13,9,2018,autumn
66233,12,14,9,2018,autumn
71378,3,12,10,2018,autumn
73110,3,3,10,2018,autumn
76757,2,3,10,2018,autumn
70657,5,2,10,2018,autumn
74515,5,5,10,2018,autumn
57311,2,5,10,2018,autumn
60525,5,2,10,2018,autumn
57889,6,5,10,2018,autumn
73713,5,6,10,2018,autumn
76756,2,5,10,2018,autumn
46530,3,2,10,2018,autumn
67009,3,3,10,2018,autumn
54328,2,3,10,2018,autumn
53824,2,2,10,2018,autumn
58399,3,2,10,2018,autumn
65751,2,3,10,2018,autumn
66902,2,2,10,2018,autumn
60825,2,2,10,2018,autumn
63988,3,2,10,2018,autumn
55763,2,3,10,2018,autumn
38760,2,2,10,2018,autumn
57111,3,2,10,2018,autumn
67210,3,3,10,2018,autumn
63306,2,3,10,2018,autumn
60762,2,2,10,2018,autumn
59134,5,2,10,2018,autumn
13000,2,5,10,2018,autumn
42098,2,2,10,2018,autumn
59205,3,2,10,2018,autumn
64653,2,3,10,2018,autumn
67488,7,2,10,2018,autumn
73175,6,7,11,2018,autumn
62925,3,6,11,2018,autumn
48612,3,3,11,2018,autumn
50230,8,3,11,2018,autumn
32884,8,8,11,2018,autumn
39672,7,8,11,2018,autumn
67031,3,7,11,2018,autumn
63476,2,3,11,2018,autumn
36441,7,2,11,2018,autumn
37464,2,7,11,2018,autumn
36222,3,2,11,2018,autumn
50568,9,3,11,2018,autumn
36389,6,9,11,2018,autumn
48923,2,6,11,2018,autumn
24738,5,2,11,2018,autumn
34171,3,5,11,2018,autumn
37773,3,3,11,2018,autumn
34190,5,3,11,2018,autumn
53950,8,5,11,2018,autumn
51177,8,8,11,2018,autumn
39930,3,8,11,2018,autumn
8718,2,3,11,2018,autumn
15931,5,2,11,2018,autumn
19859,9,5,11,2018,autumn
34191,3,9,11,2018,autumn
28819,11,3,11,2018,autumn
49201,2,11,11,2018,autumn
47662,2,2,11,2018,autumn
50644,2,2,11,2018,autumn
45389,7,2,11,2018,autumn
37561,7,7,12,2018,winter
